record_id,question_id,pmid,pmcid,section_title,paragraph_position,sentence_position,xml_locator,evidence_type,matched_exposure_terms,matched_population_terms,matched_outcome_terms,dose_mentions,evidence_sentence,sentence_sha256,extraction_authority,human_verified,eligibility_claim,effect_estimate_claim
REC-PUBMED-39956606,B2,39956606,PMC11831308,Introduction,8,4,article[pmcid='PMC11831308']/body//p[8]/sentence[4],exposure_outcome,vitamin D,kidney stone,stone|urinary calcium,,"Therefore, the aim of the present study was to evaluate the risk associated with the basic treatment for osteoporosis in relation to kidney stone formation, while also examining the influence of urinary calcium excretion on the risk profile of kidney stones among patients with osteoporosis with calcium and vitamin D supplement treatment.",b72a35e106fa5b50702240c4f1e9bc8ffd0a333c133de590f0814c28cad02313,agent_fulltext_extraction_only,,false,false
REC-PUBMED-39956606,B2,39956606,PMC11831308,Study design and participants,9,1,article[pmcid='PMC11831308']/body//p[9]/sentence[1],exposure_outcome,vitamin D,kidney stone,stone|urinary calcium,,"The aim of this cross-sectional study was to investigate the potential impact of calcium and vitamin D supplement therapy on kidney stone development in patients with osteoporosis, while also examining the role of urinary calcium excretion in this relationship.",44728f55ba2cb86309dc17a610f1b3ce33aaf5f318548f51d599c1094e58bc6e,agent_fulltext_extraction_only,,false,false
REC-PUBMED-39956606,B2,39956606,PMC11831308,Study design and participants,11,3,article[pmcid='PMC11831308']/body//p[11]/sentence[3],exposure_outcome,vitamin D,hypercalciur,hypercalciur|urinary calcium,,"The exclusion criteria are as follows: (1) Patients with conditions that may contribute to secondary osteoporosis, such as hyperthyroidism, renal tubular acidosis, rheumatoid arthritis or osteomalacia; (2) Patients with diseases that influence urinary calcium excretion such as renal failure, idiopathic hypercalciuria or multiple myeloma; (3) Except for calcium or vitamin D supplementation, patients were not receiving any medications known to impact bone metabolism or urinary calcium levels like bisphosphonates, glucocorticoids or thiazide diuretics; (4) A history of gout, renal infection and urosepsis; (5) Smoking, alcohol consumption, communication impairments and heart, lung, liver, kidney failure.",4e812df2d9d5e09b5da841973abf2ec84c29a1edb3588aaa42303612d8508779,agent_fulltext_extraction_only,,false,false
REC-PUBMED-39956606,B2,39956606,PMC11831308,Urinary calcium is not associated with kidney stones,18,1,article[pmcid='PMC11831308']/body//p[18]/sentence[1],exposure_outcome,vitamin D,kidney stone,stone,,"BMI, body mass index; Ca, corrected serum calcium; 25(OH)D, 25-hydroxyvitamin D; PINP, N-terminal propeptide of type I procollagen; p, serum inorganic phosphorus; Recurrent, a history of recurrent kidney stone formationUA, blood uric acid; UCa/UCr, urine calcium to creatinine ratio; β-CTX, β-crosslaps",44a033abc1e2cc33c48c2d0cfa2107341395946875a524e5ae0a87b2d4bd3e66,agent_fulltext_extraction_only,,false,false
REC-PUBMED-39956606,B2,39956606,PMC11831308,Recurrent kidney stones as a risk factor for the formation of kidney stones,26,5,article[pmcid='PMC11831308']/body//p[26]/sentence[5],exposure_outcome,vitamin D,kidney stone,stone,,"The χ² test revealed a significant difference in stone formation between groups (χ2=5.11, p=0.024, table 1), suggesting that a history of recurrent kidney stones may be considered as a risk factor for new stone formation in patients with osteoporosis taking calcium and vitamin D supplements.",64f76de4f1d8c48ab315e06f41887f2a82eb37dce493dcd030544e452d5fb86f,agent_fulltext_extraction_only,,false,false
REC-PUBMED-39956606,B2,39956606,PMC11831308,Increased urinary calcium excretion might contribute to the kidney stone formation,28,1,article[pmcid='PMC11831308']/body//p[28]/sentence[1],exposure_outcome,vitamin D,kidney stone,stone|urinary calcium,,"Given the evidence from our data indicating recurrent kidney stone as a risk factor for kidney stones formation in patients with osteoporosis who have undergone calcium and vitamin D supplement treatment, we are further investigating the urinary calcium excretion of these patients.",feb9706f86141cd6fcee74f00ae0ef9dd053766e67df5d5f36e3168d59360f43,agent_fulltext_extraction_only,,false,false
REC-PUBMED-39956606,B2,39956606,PMC11831308,Discussion,29,1,article[pmcid='PMC11831308']/body//p[29]/sentence[1],exposure_outcome,vitamin D,kidney stone,stone,,This cross-sectional study investigated the risk factors for kidney stone formation in patients with osteoporosis receiving calcium and vitamin D supplement treatment.,dac1ee38bcc68676783cfe40590188a1d9d58da8537e90f2d3588b4d25b4f0e3,agent_fulltext_extraction_only,,false,false
REC-PUBMED-39956606,B2,39956606,PMC11831308,Discussion,30,3,article[pmcid='PMC11831308']/body//p[30]/sentence[3],exposure_outcome,vitamin D,nephrolith,nephrolith|stone|urinary calcium,200 mg,"Subsequent exposure to supersaturated conditions further facilitates stone growth through encrustation.10 21 Previous studies have indicated a linear increase in the risk of nephrolithiasis with increasing urinary calcium22 and an obvious increase in stone risk is observed when calcium excretion exceeds 200 mg/L per day.21 However, the results regarding the increased risk for individuals who were taking supplementary calcium) or vitamin D were controversial.",b29a6037e56743490bcda09d892122c0405ddc639681af9919f69849541303e8,agent_fulltext_extraction_only,,false,false
REC-PUBMED-39956606,B2,39956606,PMC11831308,Discussion,30,4,article[pmcid='PMC11831308']/body//p[30]/sentence[4],exposure_dose,vitamin D,,,1200 mg|10 000 IU|600 IU,Aloia conducted measurements of serum and 24-hour urine calcium levels in subjects receiving coadministration of calcium carbonate (1200 mg) with either 10 000 IU or 600 IU of vitamin D3 per day.,a5f09607bc120a5080946e946cf63def174b5df26fe1944d3a506e25bc8ad9d4,agent_fulltext_extraction_only,,false,false
REC-PUBMED-39956606,B2,39956606,PMC11831308,Discussion,30,5,article[pmcid='PMC11831308']/body//p[30]/sentence[5],exposure_outcome,vitamin D,hypercalciur|kidney stone,hypercalciur|stone,1000 mg|400 IU|100 000 IU,"The results revealed that both groups exhibited hypercalcaemia and hypercalciuria, with the high-dose D group having a 3.6-fold higher OR for developing hypercalciuria.23 A randomised controlled trial (RCT) involving 36 282 participants from 40 Women’s Health Initiative centres found that the incidence of urinary tract stones was higher in women who received a daily dose of 1000 mg calcium and 400 IU vitamin D3 compared with those who received placebo control (HR=1.17).24 On the other side, Malihi conducted an RCT involving 5110 participants to investigate the impact of monthly supplementation with 100 000 IU vitamin D3 on kidney stone formation.",9fe6dc83e9e862b9b4f51162f20e8e3b370520d815ad6eb6c8dd0a9db2ae3a10,agent_fulltext_extraction_only,,false,false
REC-PUBMED-39956606,B2,39956606,PMC11831308,Discussion,30,6,article[pmcid='PMC11831308']/body//p[30]/sentence[6],exposure_outcome,vitamin D,,stone,1000 IU daily|50 000 IU|1 g,"The results showed no significant difference (HR=0.90, 95% CI 0.24 to 1.26, p=0.30).25 Ferroni found supplement vitamin D (1000 IU daily or 50 000 IU weekly) had no effect on urine calcium excretion or the supersaturation of calcium salts in known stone formers.26 More interestingly, Reid assessed the effects of calcium supplements using 1 g of elemental calcium daily in an RCT involving 1471 healthy postmenopausal women (732 in the calcium group and 739 in the placebo group).",586565be6a031025e29470c3c9020f03c06baef769bb597a2b5a0df526cc3843,agent_fulltext_extraction_only,,false,false
REC-PUBMED-39956606,B2,39956606,PMC11831308,Discussion,30,7,article[pmcid='PMC11831308']/body//p[30]/sentence[7],exposure_outcome,vitamin D,kidney stone,stone|urinary calcium,,"As a result, two subjects in the calcium group developed urinary calculi, as did four subjects allocated to the placebo group.27 Previous studies have examined the factors contributing to these disparate findings, suggesting that variables such as water intake, observation period, dietary sodium, genetic variants and timing of calcium supplementation may exert an influence on the formation of kidney stones.28 Nevertheless, our investigation has not established a correlation between urinary calcium excretion and stone formation in patients with osteoporosis undergoing calcium and vitamin D supplement treatment, thus supporting the safety of this therapy.",dafd6c232397b7b495779f05ac24998ef417810e50c89bcdbc22ba24354f1061,agent_fulltext_extraction_only,,false,false
REC-PUBMED-39956606,B2,39956606,PMC11831308,Discussion,31,6,article[pmcid='PMC11831308']/body//p[31]/sentence[6],exposure_outcome,vitamin D,kidney stone,stone|urinary calcium,,"However, early data did not establish the utility of 24-hour urine calcium excretion in guiding medical therapy for kidney stones.2931 Our analysis indicated that the history of recurrent kidney stones could act as a risk factor for kidney stone formation and further found increased urinary calcium excretion in patients with the history, suggesting that increased calcium excretion might be involved in the mechanism of kidney stone formation in patients with osteoporosis who have a history of recurrent kidney stones and experiencing calcium and vitamin D supplement therapy.",4c749182aa5cdff65fc4cc8cf60a2bdcb17bd56484fce3c104dda8f91976d017,agent_fulltext_extraction_only,,false,false
REC-PUBMED-39956606,B2,39956606,PMC11831308,Conclusion,33,1,article[pmcid='PMC11831308']/body//p[33]/sentence[1],exposure_outcome,vitamin D,kidney stone,stone,,"In conclusion, our study has found that a history of recurrent kidney stones could act as a risk factor for kidney stone formation in patients with osteoporosis when coadministered with calcium and vitamin D supplement therapy.",a4751f79279e2e4ef253c7f3a69c3fbad216c3141d841b63d2a5d46e899c9afb,agent_fulltext_extraction_only,,false,false
REC-PUBMED-39956606,B2,39956606,PMC11831308,Conclusion,33,3,article[pmcid='PMC11831308']/body//p[33]/sentence[3],exposure_outcome,vitamin D,,urinary calcium,,"Therefore, caution should be exercised when administering calcium and vitamin D supplements to these patients with osteoporosis and attention should be paid to changes in urinary calcium excretion.",43b3c33788b0ca4502614d1819d0500984bce64cfb4df7619b18e1b1bbe55c58,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40270059,B2,40270059,PMC12020162,Background,1,3,article[pmcid='PMC12020162']/body//p[1]/sentence[3],exposure_outcome,vitamin D,hypercalcemia|hypercalciur,hypercalcemia|hypercalciur,,"However, paraffin oil injections may induce foreign body reactions and granuloma formation, which in turn leads to increased extrarenal vitamin D activation, and subsequently, hypercalciuria and hypercalcemia.",bc742f776855cb886d2e74549016e76bc3fec791eb083686c81d7f2630531ab7,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40270059,B2,40270059,PMC12020162,Background,3,4,article[pmcid='PMC12020162']/body//p[3]/sentence[4],exposure_outcome,vitamin D,Hypercalcemia,Hypercalcemia,,"Hypercalcemia is a late feature of accelerated vitamin D activation, as several counterregulatory mechanisms attempt to maintain normocalcemia.",060925fb81ab654cad744dce74bdf6e99bfe94619beed7f65603d33653c1cf94,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40270059,B2,40270059,PMC12020162,Case presentation,9,4,article[pmcid='PMC12020162']/body//p[9]/sentence[4],exposure_outcome,vitamin D,hypercalcemia,hypercalcemia,,"He was treated with intravenous fluids for 2 weeks, recommended vitamin D supplements, and discharged with mild hypercalcemia (ionized calcium: 1.45 mmol/L), but without further treatment.",d0ab1556bdccc3898f9b93a1250b8a02eda7e6eba23ce34e8eaee609dedf4d7e,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40270059,B2,40270059,PMC12020162,Case presentation,17,3,article[pmcid='PMC12020162']/body//p[17]/sentence[3],exposure_dose,cholecalciferol,,,"240,000 IU|6000 µg","On the basis of a low 25OHD2 (27 nmol/L), but with a normal calcitriol (132 pmol/L), he was prescribed one dose of Dekristol® 240,000 IU, equivalent to 6000 µg cholecalciferol.",64d2c260b64c119577f626b77de8594707e870affaf0730f9f59ffebbb2a3b0e,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40270059,B2,40270059,PMC12020162,Discussion,20,2,article[pmcid='PMC12020162']/body//p[20]/sentence[2],exposure_outcome,vitamin D,hypercalcemia|nephrolith,hypercalcemia|nephrolith,,No previous documentation of hypercalcemia and nephrolithiasis caused by vitamin D supplementation in patients with POGD has been published.,dad11b9193ad0409231091073099c722e4a56080db406966662eef03db9733b9,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40270059,B2,40270059,PMC12020162,Discussion,20,4,article[pmcid='PMC12020162']/body//p[20]/sentence[4],exposure_outcome,vitamin D,kidney stone,stone,,Others have shown that both vitamin D supplementation and 25OHD2 levels in the higher (although normal) ranges may increase UCE and kidney stone formation in predisposed individuals [11].,8b1ef7df6847525ef36fffd4ceaefa88e75956ecc77eb13d4569edaee45a4268,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40270059,B2,40270059,PMC12020162,Conclusion,26,2,article[pmcid='PMC12020162']/body//p[26]/sentence[2],exposure_outcome,vitamin D,hypercalcemia|nephrolith,hypercalcemia|nephrolith,,"These patients should not routinely receive vitamin D supplementation, as this may aggravate hypercalcemia and hypercalcuria, causing nephrolithiasis and renal impairment.",913048911cc8d5edd41c58500f757cf00915656946412eeb222ef538fb8f7e6a,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Introduction,3,1,article[pmcid='PMC12455253']/body//p[3]/sentence[1],exposure_outcome,Vitamin D,,urinary calcium,,"Vitamin D enhances intestinal calcium absorption, which may increase urinary calcium excretion, a known lithogenic factor.",06a012e937a2531f2620b7c93ba9f70465874d719eb5cbeb998d6058b1882185,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Introduction,3,3,article[pmcid='PMC12455253']/body//p[3]/sentence[3],exposure_outcome,vitamin D,nephrolith|urolith,nephrolith|stone|urolith,,"While observational studies in healthy populations suggest that typical vitamin D intake does not significantly increase nephrolithiasis risk [7], these findings may not be generalizable to patients with a confirmed history of urolithiasis (i.e., stone formers), who may have underlying metabolic derangements.",4189de964d29ae233880b827fb114addada3cc252f0bb1bdb79795b4007fe40a,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Introduction,3,4,article[pmcid='PMC12455253']/body//p[3]/sentence[4],exposure_outcome,vitamin D,kidney stone,stone,,"Evidence overall remains inconclusive: some studies have identified an independent association between elevated plasma 1,25-dihydroxyvitamin D levels, even within physiologic ranges, and an increased risk of symptomatic kidney stone formation [8], whereas others report neutral or inconsistent outcomes, often attributing discrepancies to differences in study design, dosing regimens, baseline risk, and follow-up duration [9,10].",42cd487efaedbdc40a83faf2df5f912ff733c4d502e2a757d9c288b73aae3371,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Introduction,3,5,article[pmcid='PMC12455253']/body//p[3]/sentence[5],exposure_outcome,vitamin D,urolith,urolith,,"Meta-analyses have likewise failed to provide definitive conclusions, and current clinical guidelines do not offer consistent recommendations regarding vitamin D supplementation in patients with a history of urolithiasis [11].",3575f8f92720a4055d999a530c4e567defe9f63c0af191f20c7591c7852bf511,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Introduction,4,1,article[pmcid='PMC12455253']/body//p[4]/sentence[1],exposure_outcome,vitamin D,urolith,stone|urolith,,"Despite the biological plausibility and increasing clinical relevance, there remains a paucity of targeted research evaluating the relationship between vitamin D supplementation and stone recurrence in individuals with a history of urolithiasis.",8e1cedf04421eadca7284dfded1d0e2ab0f8444bdcd6c57b8b4549ccae78b1b1,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Introduction,5,1,article[pmcid='PMC12455253']/body//p[5]/sentence[1],exposure_outcome,vitamin D,urolith,stone|urolith,,"To address this gap, we conducted a retrospective cohort study of adult patients with a confirmed history of urolithiasis with the following objectives: (1) to determine the association between vitamin D supplementation and the risk of stone recurrence (primary objective); (2) to compare time to recurrence between supplemented and non-supplemented patients (secondary objective); and (3) to explore dose-response relationships by stratifying outcomes according to supplementation dose (secondary objective).",005874fa088b6e029f49c61a1b7a87f7b9154edbef0579ab83d12939ebae5672,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Materials and methods,14,1,article[pmcid='PMC12455253']/body//p[14]/sentence[1],exposure_outcome,vitamin D,,stone,,A priori sample size calculation was conducted to estimate the number of subjects required to detect a clinically meaningful difference in stone recurrence between vitamin D-supplemented and non-supplemented patients.,ee98a780f8295e195816055c24ece0d498af29a4b68b0ffdc8e4eddd9ad2bba7,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Materials and methods,20,1,article[pmcid='PMC12455253']/body//p[20]/sentence[1],exposure_outcome,vitamin D,urolith,urolith,,"Multivariable logistic regression was employed to assess the association between vitamin D supplementation and recurrence of urolithiasis, adjusting for age, sex, BMI, and eGFR.",96c1a883589882d4cf2ef93efe8a0201de800dc1c8637f821989ec5995397382,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Discussion,38,1,article[pmcid='PMC12455253']/body//p[38]/sentence[1],exposure_outcome,vitamin D,urolith,stone|urolith,,"In this retrospective analysis of 353 individuals with a history of urolithiasis, we observed a statistically significant, dose-dependent association between vitamin D supplementation and stone recurrence.",9a00bdc9c0541f989eb11a7aeffc87b10bc491ee77a588cf77d4d66020bd88b0,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Discussion,38,2,article[pmcid='PMC12455253']/body//p[38]/sentence[2],exposure_outcome,vitamin D,,stone,,"Our primary finding was that supplemented patients had higher odds of a subsequent stone event (adjusted OR = 1.83, 95% CI: 1.13-2.96), suggesting that routine vitamin D repletion in this high-risk population may warrant closer scrutiny and a more individualized approach.",8ab23afe74b82b9ffc0d6da6fcb2f5132e31592839313d902363ee632d8e9818,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Discussion,39,1,article[pmcid='PMC12455253']/body//p[39]/sentence[1],exposure_outcome,vitamin D,urolith,urinary calcium|urolith,,"Our findings align with a growing body of evidence suggesting that the effects of vitamin D on urinary calcium excretion may not be benign, particularly in patients with a history of urolithiasis who may have underlying metabolic predispositions.",c87abd058a950ed788b87412f262f2a1d17fa03968265a41260c0ba4ad121483,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Discussion,39,2,article[pmcid='PMC12455253']/body//p[39]/sentence[2],exposure_outcome,vitamin D,,stone,,"While large-scale studies in the general population have not demonstrated a clear link between modest vitamin D intake and incident stones [12], our study focuses on a more vulnerable group: recurrent stone formers.",76f0d7b2081ed13acc02509baa9bb7cb7c8a24fd1e6404b8a67a61db3bc80681,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Discussion,39,4,article[pmcid='PMC12455253']/body//p[39]/sentence[4],exposure_outcome,vitamin D,hypercalciur|urolith,hypercalciur|urolith,,"Patients with a history of urolithiasis often exhibit baseline abnormalities such as idiopathic hypercalciuria, which can be exacerbated by vitamin D-mediated increases in intestinal calcium absorption [13,14].",578201e7bd8298ba81cac9e40991d5120cbfc168e054a1a1e38cc12691773695,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Discussion,39,5,article[pmcid='PMC12455253']/body//p[39]/sentence[5],exposure_outcome,vitamin D,hypercalcemia|hypercalciur,hypercalcemia|hypercalciur|stone,,"A 2021 systematic review and meta-analysis concluded that vitamin D supplementation significantly increases the risk of hypercalciuria and hypercalcemia, both established risk factors for calcium-based stones [12].",fb8335e052011f864a46630d8a2a10ee2f9bf1fd105f1d9e87bb7c335827a73f,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Discussion,40,2,article[pmcid='PMC12455253']/body//p[40]/sentence[2],exposure_outcome,cholecalciferol|vitamin D,,urinary calcium,,"For instance, a 2021 prospective study found that correcting vitamin D deficiency with high-dose cholecalciferol led to a significant rise in 24-hour urinary calcium levels, prompting the authors to recommend caution [15].",44606673c40361c7796b0b1b152c027c156017ef930c1c4f50168631b7e94699,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Discussion,40,3,article[pmcid='PMC12455253']/body//p[40]/sentence[3],exposure_outcome,vitamin D,,stone,"50,000 IU|800 IU|10,000 IU","Our data, showing a sharp increase in recurrence with 50,000 IU doses compared to lower doses (≤800 IU or 10,000 IU), provides real-world evidence that the magnitude of vitamin D exposure may be a critical determinant of outcome in secondary stone prevention.",ad59fa20d27345aaac70132505a868819f931d101b951a5e410c37004ccb4fbd,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Discussion,43,3,article[pmcid='PMC12455253']/body//p[43]/sentence[3],exposure_outcome,vitamin D,urolith,urolith,,The association we found between supplementation and urolithiasis recurrence might not apply to populations in other areas where vitamin D deficiency is less common.,5cb9200fa0735e60091b489d84022fd2d9bbbf01d939f7567a6bfc4696d3790a,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Discussion,44,2,article[pmcid='PMC12455253']/body//p[44]/sentence[2],exposure_outcome,vitamin D,urolith,stone|urolith,,"First, it examines patients with a confirmed history of urolithiasis, a high-risk group often underrepresented in prior research on vitamin D and stone risk.",6b13317a9b2dfc108db643acf840ce55626c8e2d1c64a1eb9d858c928a98eec0,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Discussion,48,2,article[pmcid='PMC12455253']/body//p[48]/sentence[2],exposure_outcome,Vitamin D,urolith,urolith,,"Vitamin D repletion remains appropriate in cases of documented deficiency, but caution may be warranted with high-dose regimens in individuals with a history of urolithiasis.",e1a7b56db6a709104614668b4a13cdf938b75e4c40860efed25595bfffdcc6d9,agent_fulltext_extraction_only,,false,false
REC-PUBMED-40995255,B2,40995255,PMC12455253,Conclusions,49,1,article[pmcid='PMC12455253']/body//p[49]/sentence[1],exposure_outcome,Vitamin D,urolith,urolith,,"Vitamin D supplementation, particularly at higher doses, was associated with a higher observed recurrence rate in patients with a history of urolithiasis.",d49dee6d8be0abd85b2f768774bf2bda92bb61bf76791bbd8e1e48279221c6c4,agent_fulltext_extraction_only,,false,false
REC-PUBMED-18042297,B3,18042297,PMC2235877,Introduction,1,5,article[pmcid='PMC2235877']/body//p[1]/sentence[5],exposure_outcome,Vitamin C,hyperoxalur,hyperoxalur|oxalat,,"Vitamin C is a precursor of oxalate, liable to produce hyperoxaluria [1-5].",2fac4f645946a625a6fe128ab8cead0e7af67eedda5a81bea8753319417bf45e,agent_fulltext_extraction_only,,false,false
REC-PUBMED-18042297,B3,18042297,PMC2235877,Introduction,1,10,article[pmcid='PMC2235877']/body//p[1]/sentence[10],exposure_outcome,vitamin C,,oxalat,,"He responded well to stopping vitamin C and low oxalate diet, regaining enough function to avoid chronic dialysis.",f589d36cb9213baa3c28edd7fab7e2b62dd7496aff7af3e0abbda6be146b5322,agent_fulltext_extraction_only,,false,false
REC-PUBMED-18042297,B3,18042297,PMC2235877,Case Presentation,6,4,article[pmcid='PMC2235877']/body//p[6]/sentence[4],exposure_dose,vitamin C,,,"5 mg|75 μg|800 mg|650 mg|500 mg|10,000 IU|500 mg|180 mg","Medication review showed daily 5 mg lisinopril, 75 μg levothyroxine, 800 mg MgO, 650 mg CaCO3, 500 mg niacin, 10,000 IU vitamin A, 500 mg vitamin C, and a multivitamin with 180 mg of vitamin C.",ac005b3e776516c88f93ccc32d26c3d552cda38d870ea59078d1d13c0e04de48,agent_fulltext_extraction_only,,false,false
REC-PUBMED-18042297,B3,18042297,PMC2235877,Case Presentation,7,1,article[pmcid='PMC2235877']/body//p[7]/sentence[1],exposure_outcome,vitamin C,,oxalat,,"Since urinalysis was negative and proteinuria was minimal, oxalate-induced tubulointerstitial nephritis was proposed, given history of alcoholism, chronic diarrhea, and high-dose vitamin C.",42fafa635319b3a7bf3dbe19bb200dbddc64d73c4ef9b955016667a3e54897b3,agent_fulltext_extraction_only,,false,false
REC-PUBMED-18042297,B3,18042297,PMC2235877,Case Presentation,8,3,article[pmcid='PMC2235877']/body//p[8]/sentence[3],exposure_outcome,vitamin C,,oxalat,,"While still waiting for urine oxalate results, which were delayed due to erroneous submission of un-acidified aliquot, we stopped vitamin C on day 4.",b50cd030b404bcf09b38dc43dbf21b34afc700579d3faf6809ba4d4b6b82be3b,agent_fulltext_extraction_only,,false,false
REC-PUBMED-18042297,B3,18042297,PMC2235877,Case Presentation,12,1,article[pmcid='PMC2235877']/body//p[12]/sentence[1],exposure_outcome,vitamin C,hyperoxalur,hyperoxalur|oxalat,,"The hyperoxaluria was attributable to vitamin C, as it resolved on discontinuation of vitamin C (urine oxalate:creatinine ratio 0.052, Fig 1a).",a9807abf4aafdf9f2e4283f9960ab7cf18d5d392abe391b803e666502967310b,agent_fulltext_extraction_only,,false,false
REC-PUBMED-18042297,B3,18042297,PMC2235877,Discussion,14,1,article[pmcid='PMC2235877']/body//p[14]/sentence[1],exposure_outcome,vitamin C,hyperoxalur,hyperoxalur,,Another important but under-appreciated etiology of secondary hyperoxaluria is increased synthesis from vitamin C [1-5].,c6008af585dacf727a9bd5819ebade05d258f9e88ce5439fa1cc053b498127cb,agent_fulltext_extraction_only,,false,false
REC-PUBMED-18042297,B3,18042297,PMC2235877,Discussion,14,3,article[pmcid='PMC2235877']/body//p[14]/sentence[3],exposure_outcome,vitamin C,hyperoxalur,hyperoxalur,,"If coexisting, malabsorption and high-dose vitamin C could potentiate the hyperoxaluria induced by each other.",9706313bf07cabc6884e7002ef5b3d8c6d342807cfcf77a927e77d2337a7cab0,agent_fulltext_extraction_only,,false,false
REC-PUBMED-18042297,B3,18042297,PMC2235877,Discussion,17,1,article[pmcid='PMC2235877']/body//p[17]/sentence[1],exposure_outcome,vitamin C,hyperoxalur,hyperoxalur|oxalat|renal failure,680 mg daily,"In our patient, intratubular luminal precipitation of Ca oxalate was promoted by four pathogenic factors (Fig 3): (1) high urine specific gravity (due to diarrhea-induced dehydration), (2) hyperoxaluria from all three potentiating mechanisms (oxalate-rich diet, 680 mg daily vitamin C, and possible malabsorption), (3) relative hypercalciuria (due to furosemide, chronic metabolic acidosis, and hypercalcemia, caused by CaCO3 pills and vitamin A and D), and (4) hypocitraturia (due to metabolic acidosis, initially from chronic diarrhea and later aggravated by progressive renal failure).",796e828f39920d82907c84e8224ba77b21116d90f841a765def5d24f2c98b0ab,agent_fulltext_extraction_only,,false,false
REC-PUBMED-18042297,B3,18042297,PMC2235877,Discussion,21,1,article[pmcid='PMC2235877']/body//p[21]/sentence[1],exposure_outcome,vitamin C,hyperoxalur,hyperoxalur|renal failure,,"Unfortunately, vitamin C-induced hyperoxaluria is often missed or diagnosed late in the course of renal failure, and for several reasons.",df997d153ae5f41ae0669b2d108c75b308d0ce92f81e5da1ad0f9bbccba478a4,agent_fulltext_extraction_only,,false,false
REC-PUBMED-18042297,B3,18042297,PMC2235877,Discussion,21,3,article[pmcid='PMC2235877']/body//p[21]/sentence[3],exposure_dose,vitamin C,,,60 mg,"Second, current commercial preparations contain vitamin C typically several-fold over the adult daily requirement of 60 mg.",9e79f46f6cb2165314e5920a6669a2da35d35e6d41a2a9f190e09029cd5ca36a,agent_fulltext_extraction_only,,false,false
REC-PUBMED-18042297,B3,18042297,PMC2235877,Discussion,21,4,article[pmcid='PMC2235877']/body//p[21]/sentence[4],exposure_dose,vitamin C,,,120 mg,"Most juices, soft drinks, and diet supplements contain > 120 mg of vitamin C per 8 oz.",aa511ca288a6d3a314720e8237a88df0e9fa3b1cb28e932419730eb2b59c45c2,agent_fulltext_extraction_only,,false,false
REC-PUBMED-18042297,B3,18042297,PMC2235877,Conclusion,22,1,article[pmcid='PMC2235877']/body//p[22]/sentence[1],exposure_outcome,vitamin C,hyperoxalur,hyperoxalur|oxalat|renal failure,,"1) High-dose vitamin C can induce hyperoxaluric nephropathy and progressive renal failure, especially with diarrhea, oxalate-rich diet, metabolic acidosis, and dehydration.",79bd09e5d878d087ef42e420edf78777f4d0d334ad5334996d21f9b31755cdae,agent_fulltext_extraction_only,,false,false
REC-PUBMED-18042297,B3,18042297,PMC2235877,Conclusion,22,3,article[pmcid='PMC2235877']/body//p[22]/sentence[3],exposure_outcome,vitamin C,,oxalat,,"3) Since prompt treatment could prevent end-stage renal disease, we recommend a high index of suspicion, careful review of diets and all medications, closely monitoring renal function and oxalate excretion in patients on vitamin C.",4c5e0049f118f65ba0b7c6e2d8e8b62620e61bfcd6ded7e5f3801a639e7bfa4a,agent_fulltext_extraction_only,,false,false
