question_id,record_id,regex_passed,regex_signals,llm_decision,kept
HRS4_LIVER_DISEASE,pubmed:1537487,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:15385719,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:15504145,false,exposure|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:15545179,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:15582145,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:15670659,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:15729622,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:15756090,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:15764158,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:15801887,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:15818148,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:15846671,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:15852491,false,population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:15891270,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:15898823,false,outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:15934014,false,population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:15984105,false,exposure|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:16035205,false,exposure|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:16097177,false,population,retain,false
HRS4_LIVER_DISEASE,pubmed:16099027,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:16145729,false,population,retain,false
HRS4_LIVER_DISEASE,pubmed:16148563,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:16171893,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:16176636,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:16187178,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:16206505,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:16279916,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:16281702,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:16293915,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:16304634,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:16365102,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:16389263,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:16409962,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:16505774,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:16550036,false,population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:16610575,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:16645871,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:16710916,false,outcome,uncertain,false
HRS4_LIVER_DISEASE,pubmed:167241,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:16772545,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:16837801,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:16868813,false,outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:16915552,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:16915554,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:16965738,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17055186,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:17059987,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17068398,false,outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:17105737,false,population,retain,false
HRS4_LIVER_DISEASE,pubmed:17151585,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:17157086,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17222587,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17266882,false,outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:17304407,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17331318,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17331820,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17335712,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17380073,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17509944,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17510798,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17548794,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17562348,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17591018,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17597525,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:17690950,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17692989,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17723921,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17805402,false,,retain,false
HRS4_LIVER_DISEASE,pubmed:17897352,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17924304,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17943794,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:17955597,false,population,retain,false
HRS4_LIVER_DISEASE,pubmed:18166905,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:18187367,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:18203607,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:18214927,false,exposure|population,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:18272627,false,,uncertain,false
HRS4_LIVER_DISEASE,pubmed:18274956,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:18318821,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:18327867,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:18376362,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:18377795,false,population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:18403950,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:18408456,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:18452122,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:18537660,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:18550201,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:18571274,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:18580499,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:18679001,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:18714667,false,outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:18783691,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:18813027,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:18838736,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:18841189,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:18955056,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:18989142,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:18991516,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19010564,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19010650,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:19032721,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19038698,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19058338,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19124889,false,exposure,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:19150236,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:19157382,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19159172,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19192130,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:19238093,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19303273,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19339903,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19404202,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:19452589,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19465104,false,exposure,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:19498316,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:19505188,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19521547,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:19533803,false,population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:19586731,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19615308,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19638084,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19680221,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19779363,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19781876,false,outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:19826967,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19826968,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19826971,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:19865579,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:19884634,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:19925744,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:20014183,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:20102976,false,,retain,false
HRS4_LIVER_DISEASE,pubmed:20104221,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:20112250,false,exposure|population,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:20121691,false,outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:20186054,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:20191055,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:20216279,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:20332334,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:20333973,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:20400915,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:20423219,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:20506691,false,exposure,retain,false
HRS4_LIVER_DISEASE,pubmed:20564545,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:20564754,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:20573093,false,population,retain,false
HRS4_LIVER_DISEASE,pubmed:20586134,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:20587764,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:20630022,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:20690409,false,,retain,false
HRS4_LIVER_DISEASE,pubmed:20691383,false,population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:20720265,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:20821822,false,population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:20827114,false,outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:20831679,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:20856101,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:20861797,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:20937576,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:21046988,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:21081732,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:21112196,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:21174361,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:21198946,false,population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:21222373,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:21228727,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:21334992,false,outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:21391842,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:21416745,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:21457433,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:21499580,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:21501038,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:21507780,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:21520191,false,population|outcome,uncertain,false
HRS4_LIVER_DISEASE,pubmed:21540101,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:21563361,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:21587150,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:21605584,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:21658156,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:21677326,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:21704188,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:21727224,false,outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:21745293,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:21751292,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:21779107,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:21807932,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:21867653,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:21867654,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:21879526,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:21951116,false,outcome,uncertain,false
HRS4_LIVER_DISEASE,pubmed:21953288,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:22014735,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:22120862,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:22189691,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:22228296,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:22293208,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:22294306,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:22295888,false,outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:22304375,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:22312273,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:22313878,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:22345346,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:22378810,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:22407600,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:22438173,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:22475136,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:22477279,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:22540904,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:22571268,false,exposure|population,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:22688507,false,,uncertain,false
HRS4_LIVER_DISEASE,pubmed:22700641,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:22711078,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:22711083,false,exposure,retain,false
HRS4_LIVER_DISEASE,pubmed:22711101,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:22733303,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:22734251,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:22751194,false,,uncertain,false
HRS4_LIVER_DISEASE,pubmed:22789967,false,exposure|population,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:22809474,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:22831551,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:22878995,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:22897137,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:22898065,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:22928722,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:22940254,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:22943726,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:23065568,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:23091804,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23092866,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23101983,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23108213,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:23108215,false,exposure,retain,false
HRS4_LIVER_DISEASE,pubmed:23121117,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23221715,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:23239775,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23257938,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23277154,false,,retain,false
HRS4_LIVER_DISEASE,pubmed:23293189,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23361353,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23391366,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23419359,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23433055,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:23458441,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23458533,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:23458534,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:23469602,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23510966,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23569745,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:23618528,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:23623967,false,population|outcome,uncertain,false
HRS4_LIVER_DISEASE,pubmed:23624001,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:23625293,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23704820,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23742226,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:23750872,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23757319,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23758691,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:23821313,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:23851411,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23855299,false,population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:23892757,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23924877,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23964154,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:23983444,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:23995915,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:24081297,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:24083935,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24099018,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24099027,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24140589,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:24182989,false,population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:24193065,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:24217902,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:24227554,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24316315,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24366059,false,outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:24388027,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24427969,false,exposure,retain,false
HRS4_LIVER_DISEASE,pubmed:24456360,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:24470142,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:24483102,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24520780,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24570131,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:24572451,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24627311,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:24633115,false,exposure,retain,false
HRS4_LIVER_DISEASE,pubmed:24650230,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:24657312,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24661785,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24679099,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:24689808,false,population,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:24693886,false,exposure,retain,false
HRS4_LIVER_DISEASE,pubmed:24725925,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24761695,false,,retain,false
HRS4_LIVER_DISEASE,pubmed:24828027,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:24844799,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24862489,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24867504,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24879976,false,,uncertain,false
HRS4_LIVER_DISEASE,pubmed:24879982,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24915453,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24916713,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24933018,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:24935270,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:24969520,false,population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:25043597,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:25048610,false,population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:25059038,false,population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:25089364,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:25091255,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:25096265,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:25103314,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:2513032,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:25167337,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:25202144,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:25242078,false,,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:25280007,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:25356040,false,population|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:25371567,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:25371570,false,exposure|population,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:25391087,false,exposure,retain,false
HRS4_LIVER_DISEASE,pubmed:25412679,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:25417766,false,population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:25435714,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:25450083,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:25450583,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:25495794,true,exposure|population|outcome,deprioritize,false
HRS4_LIVER_DISEASE,pubmed:25500423,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:25512112,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:25536637,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:25544415,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:25546878,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:25573494,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:25579757,false,exposure|outcome,retain,false
HRS4_LIVER_DISEASE,pubmed:25618544,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:25668233,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:25680499,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:2571536,false,exposure|population,retain,false
HRS4_LIVER_DISEASE,pubmed:25733099,true,exposure|population|outcome,retain,true
HRS4_LIVER_DISEASE,pubmed:25743713,false,,uncertain,false
HRS4_LIVER_DISEASE,pubmed:25743714,false,,uncertain,false
HRS4_LIVER_DISEASE,pubmed:25744927,true,exposure|population|outcome,retain,true
