record_id,pmid,question_id,title,priority_tier,priority_reason,core_candidate,study_design_signal,dose_observed,dose_extracted,public_fulltext_locator,evidence_locator,duplicate_cluster_ids,source_record_sha256,decision_authority,human_eligibility_decision,rob_completed,grade_completed,systematic_review_inclusion_claim
REC-PUBMED-3089559,3089559,B2,Studies in a patient with tumor-induced hypophosphatemic osteomalacia.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: Also, despite hypercalcemia induced by pharmacologic doses of vitamin D2, serum parathyroid hormone levels were persistently elevated, and gradually returned to subnormal levels after removal of the tumor.",,7966033af910383518539379fea220d2ca94776a5cbac3ecddf4a982a3be1577,agent_research_prioritization_only,,false,false,false
REC-PUBMED-31122608,31122608,B2,Phosphaturia in kidney stone formers: Still an enigma.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: Phosphaturia is associated, but not correlated, with hypercalciuria, increased 1,25 dihydroxy-vitamin D [1,25 (OH)2D], and sometimes evidence of disturbances in proximal renal tubular function.",,7942c26b5e1339d90078da9a4f84ec347defbe470f76eddcf6c64056ecdca162,agent_research_prioritization_only,,false,false,false
REC-PUBMED-31188746,31188746,B2,CYP24A1 and SLC34A1 genetic defects associated with idiopathic infantile hypercalcemia: from genotype to phenotype.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: Loss of function mutations in the CYP24A1 gene, involved in vitamin D catabolism and in calcium homeostasis, are known to be the genetic drivers of both idiopathic infantile hypercalcemia (IIH) and adult renal stone disease.",,39d513270ef7aeac263dd6cbdb7d404487c75689bea5544e8e31d76eb0688fb3,agent_research_prioritization_only,,false,false,false
REC-PUBMED-31215071,31215071,B2,Assessment of mineral and bone biomarkers highlights a high frequency of hypercalciuria in asymptomatic healthy teenagers.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: RESULTS: At a mean age of 13.7 ± 2.2 years, phosphatemia, tubular phosphate reabsorption, ALP and BAP significantly decreased along puberty in both genders, whilst parathyroid hormone (PTH), 25-vitamin D (25D), FGF23, plasma calcium and urinary calcium were not modified.",,c84bdf94de0a4425c671d88cfbb9683b4134485c3f11f37b91481d313d3dee6e,agent_research_prioritization_only,,false,false,false
REC-PUBMED-31240092,31240092,B2,A rare case of acute kidney injury and anemia induced by hypercalcemia.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6562171/,"ABSTRACT: In conclusion, hypercalcemia with consecutive AKI after vitamin D overdose can occur asymptomatically.",,f42d8d20ad3849c4544c885556b1ed7cb27cb0649375929201461ec7750aa907,agent_research_prioritization_only,,false,false,false
REC-PUBMED-312811,312811,B2,"Evidence that increased circulating 1 alpha, 25-dihydroxyvitamin D is the probable cause for abnormal calcium metabolism in sarcoidosis.",tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC372108/,"ABSTRACT: Mean plasma 1(alpha),25-dihydroxyvitamin D[1(alpha),25(OH)(2)D] was significantly increased and serum parathyroid hormone was suppressed in three patients with sarcoidosis and hypercalcemia. | To elucidate the mechanism for the increased sensitivity to vitamin D in this disorder, the effects of orally-administered vitamin D(2) were determined in seven normal subjects, four patients with sarcoidosis and normal calcium metabolism and three patients with sarcoidosis and a history of hypercalcemia who were normocalcemic when studied. | Serum and urinary calcium, serum 25-hydroxyvitamin D (25-OHD), plasma 1(alpha),25(OH)(2)D and, in some studies, calcium balance were measured.",,cb419c7cc3f9d41d09253feb46395ba683107d21388231fed55d63a7e1d3e2b3,agent_research_prioritization_only,,false,false,false
REC-PUBMED-3130259,3130259,B2,Effect of calcium intake on serum levels of 25-hydroxyvitamin D3.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,ABSTRACT: The findings are discussed in relation to our previous finding that there is a relationship between high 25-hydroxyvitamin D3 levels and hypercalciuria in renal-stone formers.,,044e0cd1b027c81fd95ba9104079715cc352b1c946e9d84d3d50a9dfc9bacf3e,agent_research_prioritization_only,,false,false,false
REC-PUBMED-3142674,3142674,B2,A hypercalcemic nude rat model that completely mimics human syndrome of humoral hypercalcemia of malignancy.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: In one of these rat models transplanted with uterine cancer (UCC), a complete reproduction of human HHM syndrome was achieved: hypercalcemia, hypophosphatemia with increased urinary phosphate and cyclic AMP excretion, and suppressed serum 1,25-dihydroxy-vitamin D (1,25(OH)2D) level. | These results raise the possibility that the changes in renal tubular phosphate handling and vitamin D metabolism in HHM are not secondary to hypercalcemia but are due to direct effects of the humoral factor(s) that cause this syndrome.",,6291bdd9b18ac8827e1d591071d03a33d56655958f9f36d8e71e97a1a0d9227d,agent_research_prioritization_only,,false,false,false
REC-PUBMED-31455490,31455490,B2,Primary Hyperparathyroidism Masquerading as Rickets.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: Due to lack of clinical improvement following the supplementation, re-evaluation revealed hypercalcemia, elevated vitamin D levels and elevated parathyroid hormone (PTH).",,75b58d715cfeec711c243cef7bf27b59966427e60add056170fdddc47d6d8c62,agent_research_prioritization_only,,false,false,false
REC-PUBMED-31582619,31582619,B2,[Systematic Review of Case Reports on the Adverse Events Due to Health Food Intake by Cancer Patients].,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,"ABSTRACT: Moreover, notable AEs were recognized, such as hypercalcemia, which were caused by intake of HF containing calcium, vitamin D, and shark cartilage, and bacterial infection caused by probiotic products.",,84664af1b11d26192fa4bd275773897ab869b0fd106998cd4f2ecdb340ebc501,agent_research_prioritization_only,,false,false,false
REC-PUBMED-31641640,31641640,B2,Vitamin D Toxicity: A Prospective Study from a Tertiary Care Centre in Kashmir Valley.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6683682/,"ABSTRACT: BACKGROUND: Vitamin D toxicity (VDT), a ""not uncommon"" cause of hypercalcemia, can be life-threatening and cause substantial morbidity, if not treated promptly. | Evaluation included detailed history and biochemical tests including serum calcium, phosphate, creatinine, intact parathyroid hormone (iPTH), 25-hydroxy Vitamin D (25-OHD), and 24-hour urinary calcium.",,3fbba6dcd20e557b30e0bb2c3c3288a6c35e980cdc3e5246720ee741c87a9d81,agent_research_prioritization_only,,false,false,false
REC-PUBMED-31675257,31675257,B2,Evaluating extended-release calcifediol as a treatment option for chronic kidney disease-mineral and bone disorder (CKD-MBD).,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: ERC is currently approved in the United States and Canada.Areas covered: Herein, key clinical data relating to the pharmacokinetics, pharmacodynamics, efficacy and safety of ERC are reviewed.Expert opinion: Currently available treatment options for secondary hyperparathyroidism (SHPT) in ND-CKD have limitations: the effectiveness of nutritional vitamin D supplements for reduction of PTH levels is unproven and active (1α-hydroxylated) vitamin D analogues elevate serum calcium, which increases the risk of hypercalcemia and vascular calcification.",,5a9fac9987c3fcac89c78fc1fcb2000f7081ca96e903116a18cab78d5479a804,agent_research_prioritization_only,,false,false,false
REC-PUBMED-31696245,31696245,B2,"Expression of vitamin D receptor, CYP27B1 and CYP24A1 hydroxylases and 1,25-dihydroxyvitamin D3 levels in stone formers.",tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: Expression of vitamin D receptor, CYP27B1 and CYP24A1 hydroxylases and 1,25-dihydroxyvitamin D3 levels in stone formers.. | The expression of vitamin D receptor (VDR) and 1,25-dihydroxyvitamin D3 [1,25(OH)D] levels exceed the values of controls in some but not all hypercalciuric stone formers (HSF).",,9eed371cb5f84234f95e8adb9cca5eabaefa60f786ac2d005641f6bda14bd1b8,agent_research_prioritization_only,,false,false,false
REC-PUBMED-31873802,31873802,B2,Intermittent cholecalciferol supplementation in children and teenagers followed in pediatric nephrology: data from a prospective single-center single-arm open trial.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,true,"100,000 IU",,"ABSTRACT: Calcium levels increased from 2.39 to 2.44 mmol/L (p = 0.017), but no differences in calciuria and urinary calcium/creatinine ratio were observed.Conclusion: This vitamin D supplementation protocol using intermittent moderate doses of cholecalciferol seems efficient in 54% of cases, with neither significant overdose nor hypercalciuria. | • The intermittent cholecalciferol supplementation protocol seems efficient in 54% of cases, with neither significant overdose nor hypercalciuria.",,052d6096e2aafe161ce6fd60558e844cbc45632515a114aab6cde6592df1c7ec,agent_research_prioritization_only,,false,false,false
REC-PUBMED-31935317,31935317,B2,Hypercalcemia of Malignancy in a Patient with Hypoparathyroidism: A Complicated but Treatable Condition.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,true,1200 mg | 3 600 IU,,"ABSTRACT: PTH, vitamin D 1,25-OH and PTHrP levels were within the lower range of normal compatible with hypercalcemia of malignancy, secondary to osteolytic disease.",,206f75d4b9e9c36e8243008ddead30a154c013010c0695c2f2a3ee90d5cff448,agent_research_prioritization_only,,false,false,false
REC-PUBMED-31967061,31967061,B2,BISPHOSPHONATES FOR THE TREATMENT OF CALCITRIOL-INDUCED HYPERCALCEMIA.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6876953/,ABSTRACT: There is evidence supporting the role of bone resorption in the genesis of hypercalcemia in vitamin D intoxication and for a rapid response of hypercalcemia to treatment with bisphosphonates.,,ce1e1c34ab323df9f9c26c94b87d78f66d4c204cfa048823c034a3f73d68b574,agent_research_prioritization_only,,false,false,false
REC-PUBMED-31971357,31971357,B2,Effects of alendronate and calcifediol compared to alendronate and cholecalciferol in osteoporotic patients.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,true,625 µg | 70 mg,,ABSTRACT: Both vitamin D formulations did not show to cause hypercalcemia in this study.,,0b7e99ac330bb8502589b0ee7c35efb7833cd35deafa7d0b816bd8298f967b72,agent_research_prioritization_only,,false,false,false
REC-PUBMED-32032687,32032687,B2,Vitamin D and Kidney Stones.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: Vitamin D and Kidney Stones.. | Select stone formers may be at increased risk for recurrence with vitamin D supplementation, possibly from CYP24A1 gene mutations. | Concerns may be avoidable as vitamin D screening appears unnecessary in most patients, and superior pharmacology is available which increases bone density, while decreasing stone formation.",,2b6513cef90c98fb1e7d7c68a68f6824429e5e7a509f163719271a39025c31a3,agent_research_prioritization_only,,false,false,false
REC-PUBMED-32123972,32123972,B2,"Nutrients, vitamins, probiotics and herbal products: an update of their role in urolithogenesis.",tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,"ABSTRACT: Vitamins B6 intake not associated to risk of stone formation; vitamin C intake increased risk in men; vitamin D or supplemental vitamin D intake not associated to increased risk in men and younger women, suggestion of a higher risk in older women; Probiotics Gut colonization with Oxalobacter formigenes associated to lower risk of stone formation, effect of oxalate-degraders probiotics on urinary oxalate equivocal.",,eee5cf1d0c0827fee657e6700b8bc5bcbcad698b52046f8a04d578d4f024bca4,agent_research_prioritization_only,,false,false,false
REC-PUBMED-32129057,32129057,B2,Primary Hyperparathyroidism Presenting as Posterior Reversible Encephalopathy Syndrome: A Report of Two Cases.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7711632/,ABSTRACT: Hypercalcemia is a rare cause of PRES; most cases occur in the setting of severe hypercalcemia secondary to malignancy or iatrogenic vitamin D/calcium overdose.,,f45965680364b0cdc9860e6f472b1fd7d4c497028a5aa2f814fbf6592ebc85e9,agent_research_prioritization_only,,false,false,false
REC-PUBMED-32222584,32222584,B2,"Hypercalcemia, nephrolithiasis, and hypervitaminosis D precipitated by supplementation in a susceptible individual.",tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,ABSTRACT: A 58-y-old woman developed hypercalcemia and its sequelae while on vitamin D supplementation. | Nephrolithiasis was diagnosed after 3 mo of vitamin D treatment. | Vitamin D supplementation can precipitate hypercalcemia and nephrolithiasis in individuals with altered vitamin D catabolism.,,4c1e22e6d651df779d68ed15b670cea20357a57c072d2e5b8846b07505f19310,agent_research_prioritization_only,,false,false,false
REC-PUBMED-32236871,32236871,B2,Complications of Phosphate and Vitamin D Treatment in X-Linked Hypophosphataemia.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: Some of the complications associated with phosphate and vitamin D treatment are abdominal discomfort, diarrhoea, hypokalaemia, hyperparathyroidism, hypercalcaemia or hypercalciuria, nephrocalcinosis or nephrolithiasis, and ectopic calcifications.",,a16879ab05c9cc4b8759fad28b0b98795cc73da607f75b0c67de02699bf63308,agent_research_prioritization_only,,false,false,false
REC-PUBMED-32303315,32303315,B2,Primary Hyperparathyroidism Associated With Atypical Headshaking Behavior in a Warmblood Gelding.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: Other causes of hypercalcemia, such as renal failure, vitamin D toxicosis, and granulomatous disease, and nutritional secondary hyperparathyroidism were ruled out.",,5cec0fbc559c0f6aa2f8464d2e452d09449f07f42edb1069c349b79f02903852,agent_research_prioritization_only,,false,false,false
REC-PUBMED-32366390,32366390,B2,Noncalcemic Vitamin D Hydroxyderivatives Inhibit Human Oral Squamous Cell Carcinoma and Down-regulate Hedgehog and WNT/β-Catenin Pathways.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7241289/,"ABSTRACT: Cytochrome P450scc (CYP11A1)-derived vitamin D hydroxyderivatives, such as 20(OH)D3 and 1,20(OH)2D3, have overlapping beneficial effects with 1,25(OH)2D3 without causing hypercalcemia.",,3a6a935f26f723b1c51ec56384e4e7a3799707614a6cd75f1b920a3e4c70938a,agent_research_prioritization_only,,false,false,false
REC-PUBMED-32367310,32367310,B2,The use of cinacalcet after pediatric renal transplantation: an international CERTAIN Registry analysis.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,"ABSTRACT: BACKGROUND: Secondary hyperparathyroidism (SHPT) may persist after renal transplantation (RTx), inducing hypophosphatemia and hypercalcemia that precludes the use of vitamin D analogs.",,1ba28d0601483f8e33d220607de923a22f1e89cffc19ff14415efa383587f41f,agent_research_prioritization_only,,false,false,false
REC-PUBMED-32593617,32593617,B2,The interest of oral calcium loads test in the diagnosis and management of pediatric nephrolithiasis with hypercalciuria: Experience from a tertiary pediatric centre.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: It allowed us to individualize nutritional advice: in patients with absorptive hypercalciuria, we proposed calcium intake within the lower normal range for age with dairy products not enriched with vitamin D, with the advice to avoid salt and calcium loads during evenings.",,6329216da985e40937595c98527beba0ec2b952b052af369c78c7dead9c8cb69,agent_research_prioritization_only,,false,false,false
REC-PUBMED-32626014,32626014,B2,Update of the tolerable upper intake level for vitamin D for infants.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,true,25 μg/day,https://pmc.ncbi.nlm.nih.gov/articles/PMC7009676/,"ABSTRACT: From its literature review, the Panel concluded that the available evidence on daily vitamin D intake and the risk of adverse health outcomes (hypercalciuria, hypercalcaemia, nephrocalcinosis and abnormal growth patterns) cannot be used alone for deriving the UL for infants.",,db014d815cd38eb9dae1799e2befcd63db51d196a4a3145bb5b934005450d076,agent_research_prioritization_only,,false,false,false
REC-PUBMED-3271334,3271334,B2,Are tuberculous patients at a great risk from hypercalcemia?,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: Before antituberculous chemotherapy serum calcium corrected for albumin and urinary calcium levels were normal, serum 25-hydroxyvitamin D (25(OH)D) levels were low, but serum 1,25(OH)2D levels, oral calcium load test and intestinal 47Ca absorption were normal.",,f71fc9238ae8d161f9112bf62c2324570e642168c6ff33c164b5ea0953a2b19e,agent_research_prioritization_only,,false,false,false
REC-PUBMED-32777848,32777848,B2,Balancing Altered Calcium Metabolism with Bone Health in Sarcoidosis.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: Hypercalcemia in sarcoidosis is usually due to increased activity of 1α-hydroxylase in macrophages of pulmonary granulomata, resulting in low levels of 25-hydroxyvitamin D and high levels of calcitriol.",,5439672c9cca63d7a1100987b3b298db0fbb145697273144b5b00656d0476930,agent_research_prioritization_only,,false,false,false
REC-PUBMED-32825353,32825353,B2,Effect of Vitamin D Treatment on Dynamics of Stones Formation in the Urinary Tract and Bone Density in Children with Idiopathic Hypercalciuria.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7551195/,ABSTRACT: Effect of Vitamin D Treatment on Dynamics of Stones Formation in the Urinary Tract and Bone Density in Children with Idiopathic Hypercalciuria.. | Vitamin D supplementation in patients with urolithiasis and hypercalciuria is considered to be unsafe. | We analyzed the impact of vitamin D supplementation on selected health status parameters in children with idiopathic hypercalciuria.,,29652944fa98f67e8b83a597940ea2769ae6b768794aec008d313050222df8f7,agent_research_prioritization_only,,false,false,false
REC-PUBMED-32829600,32829600,B2,[Meta-analysis of efficacy and safety of vitamin D supplementation in the treatment of pulmonary tuberculosis].,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,"ABSTRACT: Meta-analysis showed that compared with the control group, negative conversion rate of acid-fast-bacilli of sputum smear and serum vitamin D level increased after 8 weeks of vitamin D supplementation [RR (95%CI) and mean deviation (MD) (95%CI) were 1.06 (1.00, 1.13) and 8.81 (1.81, 15.81), respectively; negative conversion rate of acid-fast-bacilli of sputum smear was not increased at week 4 and 12 [RR (95%CI) were 1.08 (0.97, 1.20) and 1.01 (0.91, 1.12), respectively]; negative conversion rate of mycobacterium tuberculosis culture in sputum was not increased after 4 and 8 weeks [RR (95%CI) were 1.06 (0.91, 1.22) and 1.02 (0.96, 1.08), respectively]; there was no change in body mass index [MD (95%CI):-0.02 (-0.53, 0.50)]; there was increased risk of abnormal urinary calcium [RR (95%CI): 2.45 (1.75, 3.41)], while no increase in risk of hypercalcemia [RR (95%CI): 1.99 (0.96, 4.13)].",,bf0bebc60ceab46cf5bbf2780b7ec3fd09753b78d5451e5d5ef681b52c10408a,agent_research_prioritization_only,,false,false,false
REC-PUBMED-32857334,32857334,B2,Vitamin D supplementation: upper limit for safety revisited?,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,true,10 µg/day,https://pmc.ncbi.nlm.nih.gov/articles/PMC7897606/,"ABSTRACT: Vitamin D overdosing includes hypercalcemia, hypercalciuria, and mineral deposits in soft tissues.",,023f1cac90776266d9676e97e138eef2d57e7da5bb22ba834200bec692048683,agent_research_prioritization_only,,false,false,false
REC-PUBMED-32866123,32866123,B2,Idiopathic infantile hypercalcemia: mutations in SLC34A1 and CYP24A1 in two siblings and fathers.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: Objectives Both CYP24A1 and SLC34A1 gene mutations are responsible for idiopathic infantile hypercalcemia, whereas loss-of-function mutations in CYP24A1 (25-OH-vitamin D-24-hydroxylase) lead to a defect in the inactivation of active 1.25(OH)2D; mutations in SLC34A1 encoding renal sodium phosphate cotransporter NaPi-IIa lead to primary renal phosphate wasting combined with an inappropriate activation of vitamin D.",,7163e12dd29ec242a1dcbeb220787833713a598de59047f3dee574bde53dc169,agent_research_prioritization_only,,false,false,false
REC-PUBMED-32867898,32867898,B2,Urinary Calcium for Tracking Bone Loss and Kidney Stone Risk in Space.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,true,400 IU | 500 mg,,ABSTRACT: This project evaluated the repeatability of Uca measurements to assess how many repeated measurements would be needed to detect significant urinary calcium elevations in space.METHODS: A total of six subjects collected 24-h urine samples weekly for 8 wk and took 500 mg of oral calcium carbonate and 400 IU of vitamin D daily in week 7 and 8.,,523ed3d3f64593c4f2f390bf26bc5a54b055eb7a613b1bb6ed65b5ebd73a86c3,agent_research_prioritization_only,,false,false,false
REC-PUBMED-32886188,32886188,B2,"Reference range for 24-h urine calcium, calcium/creatinine ratio, and correlations with calcium absorption and serum vitamin D metabolites in normal women.",tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8451703/,ABSTRACT: This range will be useful clinically for defining hypercalciuria and for following patients on vitamin D and calcium treatment.,,b070b8cf10e2f8cdf19fd26de56cb83a66a9b1427d797b7b7fd01976bd650c5a,agent_research_prioritization_only,,false,false,false
REC-PUBMED-33053816,33053816,B2,"Effect of Fat-Soluble Vitamins A, D, E and K on Vitamin Status and Metabolic Profile in Patients with Fat Malabsorption with and without Urolithiasis.",tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7601514/,"ABSTRACT: Patients with intestinal fat malabsorption and urolithiasis are particularly at risk of acquiring fat-soluble vitamin deficiencies. | Although vitamin D concentration increased significantly in both groups, urinary calcium excretion was not affected by ADEK supplementation.",,2796730bd3b97431c6481adc65dbe7e6889aaedd20c1d6a0057ca2d1a52eb9c6,agent_research_prioritization_only,,false,false,false
REC-PUBMED-33112267,33112267,B2,Recombinant human parathyroid hormone (1-84) is effective in CASR-associated hypoparathyroidism.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7853300/,ABSTRACT: The traditional approach to treatment includes activated vitamin D but this further increases urinary calcium excretion.,,f16ef3cb01839c6b7a392ecbb24f47bcc9a2724ae9f36fd7b5aed0b952c872ba,agent_research_prioritization_only,,false,false,false
REC-PUBMED-33150500,33150500,B2,Nephrolithiasis during the first 6 months of life in exclusively breastfed infants.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,"ABSTRACT: Higher serum vitamin D levels may have roles in development of lower levels of PTH and higher levels of serum and urine calcium, leading to stone formation.",,8b41a16acab91aff16283c05f302bf3e655630ba4b4fe35b950c5945cc52ce60,agent_research_prioritization_only,,false,false,false
REC-PUBMED-33186763,33186763,B2,Presymptomatic diagnosis of CYP24A1-related infantile idiopathic hypercalcemia: A case report.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,ABSTRACT: Inefficient inactivation of vitamin D leads to a condition called idiopathic infantile hypercalcemia (IIH).,,5e8e64f74527e9cda5c4da26fc5fc3bcfb204f9274a265cef1880dc4fd091d82,agent_research_prioritization_only,,false,false,false
REC-PUBMED-33210066,33210066,B2,"Low 25-Hydroxyvitamin D in Primary Hyperparathyroidism: Enhanced Conversion Into 1,25-Hydroxyvitamin D May Not Be ""True"" Deficiency.",tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7657390/,"ABSTRACT: Moreover, vitamin D supplementation exaggerated hypercalcemia in individuals with PHP.",,55fc2c3129254bf19f4dd50271197f735981381f3f967d349f3b6ec85a506128,agent_research_prioritization_only,,false,false,false
REC-PUBMED-33288743,33288743,B2,Cytosolic sequestration of the vitamin D receptor as a therapeutic option for vitamin D-induced hypercalcemia.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7721737/,"ABSTRACT: Cytosolic sequestration of the vitamin D receptor as a therapeutic option for vitamin D-induced hypercalcemia.. | Hypercalcemia secondary to high circulating levels of vitamin D3 leads to hypercalciuria, nephrocalcinosis and renal dysfunctions. | As ZK168281 also blunts 1α,25(OH)2D3-induced VDR signaling in fibroblasts of a patient with impaired vitamin D degradation, this VDR antagonist represents a promising therapeutic option for 1α,25(OH)2D3-induced hypercalcemia.",,ec3ab7daddf9e3b69ef50ddeefc1190cf1c16b5eb286472b2a450a0be8521196,agent_research_prioritization_only,,false,false,false
REC-PUBMED-3332571,3332571,B2,Heritable syndrome of pseudoxanthoma elasticum with abnormal phosphorus and vitamin D metabolism.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: Nephrolithiasis or abnormalities suggestive of pseudoxanthoma elasticum occurred in the patient's father, daughter, and several siblings, suggesting a distinct familial syndrome in which connective tissue changes are accompanied by abnormalities of phosphorus and vitamin D metabolism that may resemble those in the syndrome of familial tumoral calcinosis.",,0fd8ea6444f057da72237700adffcd51ed742e344f2762fbd5ef16ee686ba7ea,agent_research_prioritization_only,,false,false,false
